@timestamp,SourceIP,SrcPort,DstIP,DstPort,Protocol,tcpFlagsSequence,tcpSynTotalCount,tcpRstTotalCount,tcpPshTotalCount,tcpAckTotalCount,tcpUrgTotalCount,Duration
2026-02-10T06:32:11.592975605Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:11.593507073Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.344507060Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:11.594653343Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:23:15.314333343Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T07:10:49.617038327Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:45:03.151475479Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:11.606805371Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.304191146Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:11.594732111Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:23:15.867256481Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:45:03.160453568Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.303878495Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:11.607246844Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:23:15.867291221Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T07:10:49.499493801Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:45:03.160482611Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.303925957Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:11.607303247Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:45:03.151834399Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:11.609004639Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:11.608451241Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:32.229959497Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:11.607171449Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:30.948113233Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.303822926Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.943091905Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.344994389Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.936794171Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:30.947010517Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.937391073Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.303849997Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.937664089Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.344133646Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.944491859Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.936631156Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:23:12.837028573Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.937748717Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:23:12.837117371Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:42.485493952Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.943186921Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:32.229518356Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.944420142Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.344240568Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:23:12.835023789Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.937478739Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.344440783Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:22:52.779033666Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.937823901Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:30.948389442Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:22:52.780179717Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.944590416Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.344594751Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:22:52.780234436Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.944662280Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:45:03.160381672Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.345065621Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:22:52.780286864Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:45:03.160546655Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:30.948459824Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:33.486650004Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:31.304219719Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:22:52.707478045Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.937285982Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:42.486613716Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:22:52.707511948Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.936944447Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:32:42.486714954Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.937565327Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:32.229869116Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.943356468Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:44:46.943428765Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-10T06:45:03.151751546Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:54:02.882989003Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:54:02.873383524Z,210.10.90.18,12345,70.4.111.36,80,6,"....S.,....S.,.A....,....S.,.A....,....S.,.A....,....S.,.A....,....S.",15,0,0,14,0,0.004
2026-02-09T06:54:02.883075486Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:44.923662685Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:44.923576395Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:54:02.873892803Z,210.10.90.23,1025,70.4.111.36,80,6,"...R..,...R..,...R..,...R..,...R..,...R..",0,6,0,0,0,0.001
2026-02-09T09:29:44.922259053Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.405460247Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.341196224Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.339535490Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.339603964Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:46:03.110936262Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:46:03.298718322Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:44.922345467Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:46:03.298767446Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:44.922469233Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:44.929862001Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:44.922181522Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:44.928307606Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:44.922077804Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.406422875Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:46:03.110966271Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:44.923430251Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.405392686Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.405331463Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.405426225Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:44.923305784Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.405495260Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.404917294Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.406470954Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.341268013Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:44.923504021Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.404965952Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.339577486Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.339151608Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.339657524Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.339631198Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T09:29:30.339191489Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:54:02.882741340Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:54:02.873254230Z,210.10.90.23,1025,70.4.111.36,80,6,"...R..,...R..,...R..,...R..,...R..,...R..",0,6,0,0,0,0.001
2026-02-09T06:54:02.883355708Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:54:02.882896656Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:47:00.707874682Z,210.10.90.18,12345,70.4.111.36,80,6,"....S.,....S.,.A....,....S.,.A....,....S.,.A....,....S.,.A....,....S.",15,0,0,14,0,0.004
2026-02-09T06:47:00.708820629Z,210.10.90.23,1025,70.4.111.36,80,6,"...R..,...R..,...R..,...R..,...R..,...R..",0,6,0,0,0,0.001
2026-02-09T06:53:46.472048605Z,210.10.90.23,1025,70.4.111.36,80,6,"...R..,...R..,...R..,...R..,...R..,...R..",0,6,0,0,0,0.001
2026-02-09T06:53:46.472102783Z,210.10.90.18,12345,70.4.111.36,80,6,"....S.,....S.,.A....,....S.,.A....,....S.,.A....,....S.,.A....,....S.",15,0,0,14,0,0.004
2026-02-09T06:47:00.707765619Z,210.10.90.23,1025,70.4.111.36,80,6,"...R..,...R..,...R..,...R..,...R..,...R..",0,6,0,0,0,0.001
2026-02-09T06:47:00.708093179Z,210.10.90.23,1025,70.4.111.36,80,6,"...R..,...R..,...R..,...R..,...R..,...R..",0,6,0,0,0,0.001
2026-02-09T06:53:46.471307618Z,210.10.90.18,12345,70.4.111.36,80,6,"....S.,....S.,.A....,....S.,.A....,....S.,.A....,....S.,.A....,....S.",15,0,0,14,0,0.004
2026-02-09T06:46:42.026330314Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:47:00.708167514Z,210.10.90.18,12345,70.4.111.36,80,6,"....S.,....S.,.A....,....S.,.A....,....S.,.A....,....S.,.A....,....S.",15,0,0,14,0,0.004
2026-02-09T06:47:00.709069623Z,210.10.90.23,1025,70.4.111.36,80,6,"...R..,...R..,...R..,...R..,...R..,...R..",0,6,0,0,0,0.001
2026-02-09T06:46:21.768360159Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:46:21.768874452Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:46:21.768181154Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:46:21.769050668Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:46:42.025437470Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:46:42.026480674Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:47:00.708002379Z,210.10.90.2,12345,70.4.111.36,80,6,"....S.,....S.,....S.,....S.,....S.,....S.,....S.",7,0,0,0,0,0.0
2026-02-09T06:47:00.708921202Z,210.10.90.18,12345,70.4.111.36,80,6,"....S.,....S.,.A....,....S.,.A....,....S.,.A....,....S.,.A....,....S.",15,0,0,14,0,0.004
2026-02-09T06:47:00.708997055Z,210.10.90.2,12345,70.4.111.36,80,6,"....S.,....S.,....S.,....S.,....S.,....S.,....S.",7,0,0,0,0,0.0
2026-02-09T06:47:00.709140930Z,210.10.90.18,12345,70.4.111.36,80,6,"....S.,....S.,.A....,....S.,.A....,....S.,.A....,....S.,.A....,....S.",15,0,0,14,0,0.004
2026-02-09T06:53:46.471253957Z,210.10.90.23,1025,70.4.111.36,80,6,"...R..,...R..,...R..,...R..,...R..,...R..",0,6,0,0,0,0.001
2026-02-09T06:54:02.883584949Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:54:02.883672891Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:54:02.883488778Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
2026-02-09T06:46:42.025258036Z,192.168.0.184,61594,18.164.242.214,443,6,"....S.,.A....,.AP...,...R..,...R..,...R..,...R..,...R..,...R..,...R..",1,8,1,2,0,5.993
